Board Number|Board Name|School Number|School Name|School Level|School Type|School Language|Enrolment
B66303|CS Viamonde|186910|É Élém Étienne-Brûlé|Elementary|Public|French|155
B66303|CS Viamonde|165204|ÉI Franco-Niagara|Elementary|Public|French|50
B66303|CS Viamonde|310415|ÉI Ronald-Marion|Elementary|Public|French|90
B66303|CS Viamonde|907553|ÉS Confédération|Secondary|Public|French|50
B66303|CS Viamonde|909858|ÉS Franco-Jeunesse|Secondary|Public|French|30
B66303|CS Viamonde|910554|ÉS Gabriel-Dumont|Secondary|Public|French|185
B66303|CS Viamonde|914723|ÉS Gaétan Gervais|Secondary|Public|French|105
B66303|CS Viamonde|907308|ÉS Georges-P-Vanier|Secondary|Public|French|100
B66303|CS Viamonde|907642|ÉS Jeunes sans frontières|Secondary|Public|French|370
B66303|CS Viamonde|934852|ÉS Le Caron|Secondary|Public|French|120
B66303|CS Viamonde|896889|ÉS Norval-Morrisseau|Secondary|Public|French|90
B66303|CS Viamonde|925326|ÉS Roméo Dallaire|Secondary|Public|French|115
B66303|CS Viamonde|901037|ÉS Ronald-Marion|Secondary|Public|French|175
B66303|CS Viamonde|952803|ÉS Toronto Ouest|Secondary|Public|French|165
B66303|CS Viamonde|961008|ÉS de Lamothe-Cadillac|Secondary|Public|French|120
B66303|CS Viamonde|907588|ÉS Étienne-Brûlé|Secondary|Public|French|290
B67318|CS catholique MonAvenir|781231|ÉIC Jean-Vanier|Elementary|Catholic|French|90
B67318|CS catholique MonAvenir|705128|ÉIC Monseigneur-de-Charbonnel|Elementary|Catholic|French|130
B67318|CS catholique MonAvenir|766928|ÉIC Mère-Teresa|Elementary|Catholic|French|130
B67318|CS catholique MonAvenir|705497|ÉIC Nouvelle-Alliance|Elementary|Catholic|French|170
B67318|CS catholique MonAvenir|849732|ÉIC Père-Philippe-Lamarche|Elementary|Catholic|French|115
B67318|CS catholique MonAvenir|750468|ÉIC Père-René-de-Galinée|Elementary|Catholic|French|260
B67318|CS catholique MonAvenir|739984|ÉIC Renaissance|Elementary|Catholic|French|285
B67318|CS catholique MonAvenir|704997|ÉIC Saint-Charles-Garnier|Elementary|Catholic|French|255
B67318|CS catholique MonAvenir|735092|ÉIC Saint-Frère-André|Elementary|Catholic|French|145
B67318|CS catholique MonAvenir|772491|ÉIC Sainte-Famille|Elementary|Catholic|French|360
B67318|CS catholique MonAvenir|839486|ÉIC Sainte-Trinité|Elementary|Catholic|French|300
B67318|CS catholique MonAvenir|683922|ÉSAC Mère-Teresa|Secondary|Catholic|French|225
B67318|CS catholique MonAvenir|782017|ÉSC Jean-Vanier|Secondary|Catholic|French|400
B67318|CS catholique MonAvenir|780213|ÉSC Monseigneur-Jamot|Secondary|Catholic|French|<10
B67318|CS catholique MonAvenir|733458|ÉSC Monseigneur-de-Charbonnel|Secondary|Catholic|French|205
B67318|CS catholique MonAvenir|740390|ÉSC Nouvelle-Alliance|Secondary|Catholic|French|285
B67318|CS catholique MonAvenir|854087|ÉSC Pape-François|Secondary|Catholic|French|20
B67318|CS catholique MonAvenir|846041|ÉSC Père-Philippe-Lamarche|Secondary|Catholic|French|75
B67318|CS catholique MonAvenir|751073|ÉSC Père-René-de-Galinée|Secondary|Catholic|French|335
B67318|CS catholique MonAvenir|705357|ÉSC Renaissance|Secondary|Catholic|French|475
B67318|CS catholique MonAvenir|706477|ÉSC Saint-Charles-Garnier|Secondary|Catholic|French|330
B67318|CS catholique MonAvenir|691950|ÉSC Saint-Frère-André|Secondary|Catholic|French|190
B67318|CS catholique MonAvenir|790001|ÉSC Sainte-Famille|Secondary|Catholic|French|475
B67318|CS catholique MonAvenir|865368|ÉSC Sainte-Trinité|Secondary|Catholic|French|310
B67318|CS catholique MonAvenir|789369|ÉÉC Ange-Gabriel|Elementary|Catholic|French|340
B67318|CS catholique MonAvenir|694100|ÉÉC Cardinal-Léger|Elementary|Catholic|French|305
B67318|CS catholique MonAvenir|699764|ÉÉC Corpus-Christi|Elementary|Catholic|French|335
B67318|CS catholique MonAvenir|707910|ÉÉC Frère-André|Elementary|Catholic|French|390
B67318|CS catholique MonAvenir|707970|ÉÉC Georges-Étienne-Cartier|Elementary|Catholic|French|340
B67318|CS catholique MonAvenir|722510|ÉÉC Immaculée-Conception|Elementary|Catholic|French|200
B67318|CS catholique MonAvenir|837115|ÉÉC Jean-Béliveau|Elementary|Catholic|French|175
B67318|CS catholique MonAvenir|689705|ÉÉC Jean-Paul II|Elementary|Catholic|French|280
B67318|CS catholique MonAvenir|795917|ÉÉC Le-Petit-Prince|Elementary|Catholic|French|325
B67318|CS catholique MonAvenir|705411|ÉÉC Marguerite-Bourgeois-Borden|Elementary|Catholic|French|180
B67318|CS catholique MonAvenir|733555|ÉÉC Monseigneur-Jamot|Elementary|Catholic|French|245
B67318|CS catholique MonAvenir|690007|ÉÉC Monseigneur-de-Laval|Elementary|Catholic|French|440
B67318|CS catholique MonAvenir|729949|ÉÉC Mère-Élisabeth-Bruyère|Elementary|Catholic|French|195
B67318|CS catholique MonAvenir|737330|ÉÉC Notre-Dame|Elementary|Catholic|French|215
B67318|CS catholique MonAvenir|732080|ÉÉC Notre-Dame-de-Grâce|Elementary|Catholic|French|225
B67318|CS catholique MonAvenir|828752|ÉÉC Notre-Dame-de-la-Huronie|Elementary|Catholic|French|145
B67318|CS catholique MonAvenir|738166|ÉÉC Notre-Dame-de-la-Jeunesse-Ajax|Elementary|Catholic|French|270
B67318|CS catholique MonAvenir|738190|ÉÉC Notre-Dame-de-la-Jeunesse-Niagara.F|Elementary|Catholic|French|145
B67318|CS catholique MonAvenir|773943|ÉÉC Pape-François|Elementary|Catholic|French|260
B67318|CS catholique MonAvenir|705330|ÉÉC René-Lamoureux|Elementary|Catholic|French|280
B67318|CS catholique MonAvenir|774642|ÉÉC Saint-Antoine|Elementary|Catholic|French|90
B67318|CS catholique MonAvenir|815640|ÉÉC Saint-François-d'Assise|Elementary|Catholic|French|165
B67318|CS catholique MonAvenir|802662|ÉÉC Saint-Jean|Elementary|Catholic|French|215
B67318|CS catholique MonAvenir|800490|ÉÉC Saint-Jean-Baptiste|Elementary|Catholic|French|390
B67318|CS catholique MonAvenir|788438|ÉÉC Saint-Jean-Bosco|Elementary|Catholic|French|270
B67318|CS catholique MonAvenir|798223|ÉÉC Saint-Jean-de-Lalande|Elementary|Catholic|French|170
B67318|CS catholique MonAvenir|810398|ÉÉC Saint-Joseph|Elementary|Catholic|French|155
B67318|CS catholique MonAvenir|819026|ÉÉC Saint-Louis|Elementary|Catholic|French|100
B67318|CS catholique MonAvenir|841308|ÉÉC Saint-Michel|Elementary|Catholic|French|210
B67318|CS catholique MonAvenir|694632|ÉÉC Saint-Nicolas|Elementary|Catholic|French|395
B67318|CS catholique MonAvenir|837180|ÉÉC Saint-Noël-Chabanel-Cambridge|Elementary|Catholic|French|290
B67318|CS catholique MonAvenir|845744|ÉÉC Saint-Noël-Chabanel-Toronto|Elementary|Catholic|French|180
B67318|CS catholique MonAvenir|842524|ÉÉC Saint-Philippe|Elementary|Catholic|French|190
B67318|CS catholique MonAvenir|848808|ÉÉC Saint-René-Goupil|Elementary|Catholic|French|270
B67318|CS catholique MonAvenir|861529|ÉÉC Sainte-Croix|Elementary|Catholic|French|70
B67318|CS catholique MonAvenir|690740|ÉÉC Sainte-Jeanne-d'Arc|Elementary|Catholic|French|355
B67318|CS catholique MonAvenir|862525|ÉÉC Sainte-Madeleine|Elementary|Catholic|French|295
B67318|CS catholique MonAvenir|730211|ÉÉC Sainte-Marguerite-Bourgeoys-Brantfrd|Elementary|Catholic|French|190
B67318|CS catholique MonAvenir|822671|ÉÉC Sainte-Marguerite-Bourgeoys-Markham|Elementary|Catholic|French|260
B67318|CS catholique MonAvenir|838632|ÉÉC Sainte-Marguerite-Bourgeoys-St.Cath|Elementary|Catholic|French|130
B67318|CS catholique MonAvenir|773557|ÉÉC Sainte-Marguerite-d'Youville|Elementary|Catholic|French|435
B67318|CS catholique MonAvenir|822000|ÉÉC Sainte-Marie-Oakville|Elementary|Catholic|French|430
B67318|CS catholique MonAvenir|725714|ÉÉC Sainte-Marie-Simcoe|Elementary|Catholic|French|55
B67318|CS catholique MonAvenir|758965|ÉÉC Samuel-de-Champlain|Elementary|Catholic|French|130
B67318|CS catholique MonAvenir|760021|ÉÉC du Bon-Berger|Elementary|Catholic|French|125
B67318|CS catholique MonAvenir|861391|ÉÉC du Sacré-Coeur-Georgetown|Elementary|Catholic|French|160
B67318|CS catholique MonAvenir|755532|ÉÉC du Sacré-Coeur-Toronto|Elementary|Catholic|French|155
B67318|CS catholique MonAvenir|727270|ÉÉC du Sacré-Coeur-Welland|Elementary|Catholic|French|255
B28118|CS public du Grand Nord de l'Ontario|164925|ÉP Villa Française des Jeunes|Elementary|Public|French|<10
B28118|CS public du Grand Nord de l'Ontario|138720|ÉP de la Rivière-des-Français|Elementary|Public|French|15
B28118|CS public du Grand Nord de l'Ontario|912573|ÉS Château-Jeunesse|Secondary|Public|French|45
B28118|CS public du Grand Nord de l'Ontario|924792|ÉS Cité-Supérieure|Secondary|Public|French|20
B28118|CS public du Grand Nord de l'Ontario|907448|ÉS Hanmer|Secondary|Public|French|95
B28118|CS public du Grand Nord de l'Ontario|907570|ÉS Macdonald-Cartier|Secondary|Public|French|340
B28118|CS public du Grand Nord de l'Ontario|965570|ÉS Villa Française des Jeunes|Secondary|Public|French|30
B28118|CS public du Grand Nord de l'Ontario|911100|ÉS de la Rivière-des-Français|Secondary|Public|French|45
B28118|CS public du Grand Nord de l'Ontario|890817|ÉS l'Orée des Bois|Secondary|Public|French|25
B28118|CS public du Grand Nord de l'Ontario|955622|École Cap sur l'Avenir|Secondary|Public|French|45
B28118|CS public du Grand Nord de l'Ontario|342432|École publique Camille-Perron|Elementary|Public|French|70
B28118|CS public du Grand Nord de l'Ontario|568961|École publique Foyer-Jeunesse|Elementary|Public|French|185
B28118|CS public du Grand Nord de l'Ontario|332100|École publique Franco-Manitou|Elementary|Public|French|50
B28118|CS public du Grand Nord de l'Ontario|460338|École publique Franco-Nord|Elementary|Public|French|70
B28118|CS public du Grand Nord de l'Ontario|242853|École publique Hanmer|Elementary|Public|French|60
B28118|CS public du Grand Nord de l'Ontario|157325|École publique Hélène-Gravel|Elementary|Public|French|295
B28118|CS public du Grand Nord de l'Ontario|408735|École publique Jean-Éthier-Blais|Elementary|Public|French|315
B28118|CS public du Grand Nord de l'Ontario|282898|École publique Jeanne-Sauvé|Elementary|Public|French|90
B28118|CS public du Grand Nord de l'Ontario|327425|École publique Macdonald-Cartier|Elementary|Public|French|175
B28118|CS public du Grand Nord de l'Ontario|164909|École publique Pavillon-de-l'Avenir|Elementary|Public|French|155
B28118|CS public du Grand Nord de l'Ontario|174882|École publique de la Découverte|Elementary|Public|French|275
B28118|CS public du Grand Nord de l'Ontario|025977|École publique l'Escalade|Elementary|Public|French|10
B28118|CS public du Grand Nord de l'Ontario|539197|École publique Écho-des-Rapides|Elementary|Public|French|100
B28100|CSD du Nord-Est de l'Ontario|111532|ÉEP Passeport Jeunesse|Elementary|Public|French|130
B28100|CSD du Nord-Est de l'Ontario|260926|ÉEP des Navigateurs|Elementary|Public|French|130
B28100|CSD du Nord-Est de l'Ontario|067321|ÉP Héritage|Elementary|Public|French|425
B28100|CSD du Nord-Est de l'Ontario|199737|ÉP Jeunesse-Active|Elementary|Public|French|275
B28100|CSD du Nord-Est de l'Ontario|165182|ÉP Le Coeur du Nord|Elementary|Public|French|280
B28100|CSD du Nord-Est de l'Ontario|314242|ÉP Lionel-Gauthier|Elementary|Public|French|315
B28100|CSD du Nord-Est de l'Ontario|469165|ÉP Pavillon Renaissance|Elementary|Public|French|55
B28100|CSD du Nord-Est de l'Ontario|156230|ÉP Étoile du Nord|Elementary|Public|French|75
B28100|CSD du Nord-Est de l'Ontario|902306|ÉS Cochrane|Secondary|Public|French|55
B28100|CSD du Nord-Est de l'Ontario|946117|ÉS Northern|Secondary|Public|French|90
B28100|CSD du Nord-Est de l'Ontario|966753|ÉS Passeport Jeunesse|Secondary|Public|French|<10
B28100|CSD du Nord-Est de l'Ontario|922870|ÉS Renaissance|Secondary|Public|French|80
B28100|CSD du Nord-Est de l'Ontario|918296|ÉS l'Alliance|Secondary|Public|French|50
B28100|CSD du Nord-Est de l'Ontario|909335|ÉS publique Odyssée|Secondary|Public|French|55
B28100|CSD du Nord-Est de l'Ontario|919055|ÉSP Echo du Nord|Secondary|Public|French|70
B28100|CSD du Nord-Est de l'Ontario|126258|École élémentaire publique Odyssée|Elementary|Public|French|40
B29114|CSDC Franco-Nord|848662|É Saint-Raymond|Elementary|Catholic|French|140
B29114|CSDC Franco-Nord|701580|É Sép Christ-Roi|Elementary|Catholic|French|60
B29114|CSDC Franco-Nord|753068|É Sép La Résurrection|Elementary|Catholic|French|230
B29114|CSDC Franco-Nord|728101|É Sép Lorrain|Elementary|Catholic|French|25
B29114|CSDC Franco-Nord|730440|É Sép Mariale|Elementary|Catholic|French|25
B29114|CSDC Franco-Nord|854590|É Sép Saint-Thomas-D'Aquin|Elementary|Catholic|French|255
B29114|CSDC Franco-Nord|858366|É Sép Saint-Vincent|Elementary|Catholic|French|140
B29114|CSDC Franco-Nord|860441|É Sép Sainte-Anne|Elementary|Catholic|French|85
B29114|CSDC Franco-Nord|730335|É Sép Ste-Marguerite-d'Youville|Elementary|Catholic|French|225
B29114|CSDC Franco-Nord|781255|É Élém C Saint-Joseph|Elementary|Catholic|French|280
B29114|CSDC Franco-Nord|712592|É Élém C Saints-Anges|Elementary|Catholic|French|275
B29114|CSDC Franco-Nord|685011|ÉS C Algonquin|Secondary|Catholic|French|470
B29114|CSDC Franco-Nord|697605|ÉS C Algonquin|Elementary|Catholic|French|175
B29114|CSDC Franco-Nord|710660|ÉS C Franco-Cité|Secondary|Catholic|French|315
B29114|CSDC Franco-Nord|689730|ÉS C Élisabeth-Bruyère|Elementary|Catholic|French|20
B29114|CSDC Franco-Nord|710504|ÉS C Élisabeth-Bruyère|Secondary|Catholic|French|35
B67326|CSDC de l'Est ontarien|705225|É Élém C Curé-Labrosse|Elementary|Catholic|French|90
B67326|CSDC de l'Est ontarien|698202|É Élém C Du Rosaire|Elementary|Catholic|French|85
B67326|CSDC de l'Est ontarien|753297|É Élém C Elda-Rouleau|Elementary|Catholic|French|215
B67326|CSDC de l'Est ontarien|754102|É Élém C Embrun - Pav. Saint-Jean/Pav. La Croisée|Elementary|Catholic|French|635
B67326|CSDC de l'Est ontarien|725668|É Élém C La Source|Elementary|Catholic|French|125
B67326|CSDC de l'Est ontarien|861367|É Élém C Marie-Tanguay|Elementary|Catholic|French|385
B67326|CSDC de l'Est ontarien|737208|É Élém C Notre-Dame|Elementary|Catholic|French|310
B67326|CSDC de l'Est ontarien|707465|É Élém C Notre-Dame-du-Rosaire|Elementary|Catholic|French|115
B67326|CSDC de l'Est ontarien|750034|É Élém C Paul VI|Elementary|Catholic|French|285
B67326|CSDC de l'Est ontarien|698075|É Élém C Sacré-Coeur|Elementary|Catholic|French|160
B67326|CSDC de l'Est ontarien|766321|É Élém C Saint-Albert|Elementary|Catholic|French|70
B67326|CSDC de l'Est ontarien|795186|É Élém C Saint-Grégoire|Elementary|Catholic|French|145
B67326|CSDC de l'Est ontarien|798304|É Élém C Saint-Isidore|Elementary|Catholic|French|155
B67326|CSDC de l'Est ontarien|799998|É Élém C Saint-Jean-Baptiste|Elementary|Catholic|French|210
B67326|CSDC de l'Est ontarien|753840|É Élém C Saint-Joseph (Russell)|Elementary|Catholic|French|250
B67326|CSDC de l'Est ontarien|813257|É Élém C Saint-Joseph (Wendover)|Elementary|Catholic|French|180
B67326|CSDC de l'Est ontarien|697680|É Élém C Saint-Mathieu|Elementary|Catholic|French|195
B67326|CSDC de l'Est ontarien|841595|É Élém C Saint-Paul|Elementary|Catholic|French|170
B67326|CSDC de l'Est ontarien|857327|É Élém C Saint-Viateur|Elementary|Catholic|French|355
B67326|CSDC de l'Est ontarien|857459|É Élém C Saint-Victor|Elementary|Catholic|French|230
B67326|CSDC de l'Est ontarien|697940|É Élém C Sainte-Félicité|Elementary|Catholic|French|190
B67326|CSDC de l'Est ontarien|699373|É Élém C Sainte-Lucie|Elementary|Catholic|French|255
B67326|CSDC de l'Est ontarien|863696|É Élém C Sainte-Trinité|Elementary|Catholic|French|645
B67326|CSDC de l'Est ontarien|840947|É Élém C de Casselman - Pav. St-Paul/Ste-Euphémie|Elementary|Catholic|French|470
B67326|CSDC de l'Est ontarien|860443|É Élém C de l'Ange-Gardien|Elementary|Catholic|French|180
B67326|CSDC de l'Est ontarien|718815|ÉI catholique - Pavillon Alexandria|Elementary|Catholic|French|85
B67326|CSDC de l'Est ontarien|804392|ÉI catholique - Pavillon Casselman|Elementary|Catholic|French|265
B67326|CSDC de l'Est ontarien|733228|ÉI catholique - Pavillon Embrun|Elementary|Catholic|French|230
B67326|CSDC de l'Est ontarien|770396|ÉI catholique - Pavillon Hawkesbury|Elementary|Catholic|French|145
B67326|CSDC de l'Est ontarien|767894|ÉI catholique - Pavillon Plantagenet|Elementary|Catholic|French|120
B67326|CSDC de l'Est ontarien|728807|ÉI catholique - Pavillon Rockland|Elementary|Catholic|French|315
B67326|CSDC de l'Est ontarien|723592|ÉI catholique La Citadelle|Elementary|Catholic|French|210
B67326|CSDC de l'Est ontarien|704920|ÉS C Embrun|Secondary|Catholic|French|425
B67326|CSDC de l'Est ontarien|728330|ÉS C L'Escale|Secondary|Catholic|French|495
B67326|CSDC de l'Est ontarien|725684|ÉS C La Citadelle|Secondary|Catholic|French|380
B67326|CSDC de l'Est ontarien|752908|ÉS C Le Relais|Secondary|Catholic|French|160
B67326|CSDC de l'Est ontarien|695050|ÉS C de Casselman|Secondary|Catholic|French|550
B67326|CSDC de l'Est ontarien|752720|ÉS C de Plantagenet|Secondary|Catholic|French|240
B67326|CSDC de l'Est ontarien|713740|ÉS C régionale de Hawkesbury|Secondary|Catholic|French|390
B29130|CSDC des Aurores boréales|740225|Notre-Dame-des-Écoles|Elementary|Catholic|French|<10
B29130|CSDC des Aurores boréales|787779|É C Franco-Supérieur|Elementary|Catholic|French|300
B29130|CSDC des Aurores boréales|821950|É C Franco-Terrace|Elementary|Catholic|French|35
