Numéro du conseil|Nom du conseil|Numéro de l’école|Nom de l’école|Niveau de l’école|Type d’école|Langue de l’école|Effectif
B66109|Simcoe County DSB|305731|Andrew Hunter E S|Élémentaire|Publique|Anglais|385
B66109|Simcoe County DSB|186236|Angus Morrison E S|Élémentaire|Publique|Anglais|615
B66109|Simcoe County DSB|505808|Ardagh Bluffs Public School|Élémentaire|Publique|Anglais|648
B66109|Simcoe County DSB|636037|Ardtrea/Cumberland Beach PS|Élémentaire|Publique|Anglais|336
B66109|Simcoe County DSB|314617|Assikinack PS|Élémentaire|Publique|Anglais|317
B66109|Simcoe County DSB|893064|Banting Memorial DHS|Secondaire|Publique|Anglais|1581
B66109|Simcoe County DSB|950519|Barrie Campus|Secondaire|Publique|Anglais|157
B66109|Simcoe County DSB|893196|Barrie Central CI|Secondaire|Publique|Anglais|722
B66109|Simcoe County DSB|893323|Barrie North CI|Secondaire|Publique|Anglais|969
B66109|Simcoe County DSB|034762|Baxter Central PS|Élémentaire|Publique|Anglais|324
B66109|Simcoe County DSB|037125|Bayview PS|Élémentaire|Publique|Anglais|375
B66109|Simcoe County DSB|894060|Bear Creek SS|Secondaire|Publique|Anglais|1486
B66109|Simcoe County DSB|032298|Birchview Dunes E S|Élémentaire|Publique|Anglais|666
B66109|Simcoe County DSB|899701|Bradford Campus|Secondaire|Publique|Anglais|26
B66109|Simcoe County DSB|895792|Bradford DHS|Secondaire|Publique|Anglais|1068
B66109|Simcoe County DSB|060445|Brechin PS|Élémentaire|Publique|Anglais|191
B66109|Simcoe County DSB|071960|Byng PS|Élémentaire|Publique|Anglais|260
B66109|Simcoe County DSB|080268|Cameron Street PS|Élémentaire|Publique|Anglais|436
B66109|Simcoe County DSB|456756|Chris Hadfield PS|Élémentaire|Publique|Anglais|529
B66109|Simcoe County DSB|111465|Clearview Meadows E S|Élémentaire|Publique|Anglais|279
B66109|Simcoe County DSB|114472|Codrington PS|Élémentaire|Publique|Anglais|298
B66109|Simcoe County DSB|116815|Coldwater PS|Élémentaire|Publique|Anglais|299
B66109|Simcoe County DSB|902551|Collingwood CI|Secondaire|Publique|Anglais|1267
B66109|Simcoe County DSB|902915|Collingwood Campus|Secondaire|Publique|Anglais|42
B66109|Simcoe County DSB|383708|Connaught PS|Élémentaire|Publique|Anglais|272
B66109|Simcoe County DSB|185973|Cookstown Central PS|Élémentaire|Publique|Anglais|610
B66109|Simcoe County DSB|125482|Couchiching Heights PS|Élémentaire|Publique|Anglais|331
B66109|Simcoe County DSB|130893|Cundles Heights PS|Élémentaire|Publique|Anglais|358
B66109|Simcoe County DSB|160172|East Oro PS|Élémentaire|Publique|Anglais|243
B66109|Simcoe County DSB|907383|Eastview SS|Secondaire|Publique|Anglais|1445
B66109|Simcoe County DSB|908274|Elmvale DHS|Secondaire|Publique|Anglais|404
B66109|Simcoe County DSB|181323|Emma King E S|Élémentaire|Publique|Anglais|383
B66109|Simcoe County DSB|181757|Ernest Cumberland E S|Élémentaire|Publique|Anglais|645
B66109|Simcoe County DSB|195812|Ferndale Woods E S|Élémentaire|Publique|Anglais|498
B66109|Simcoe County DSB|384550|Fieldcrest E S|Élémentaire|Publique|Anglais|634
B66109|Simcoe County DSB|201464|Forest Hill PS|Élémentaire|Publique|Anglais|598
B66109|Simcoe County DSB|073065|Fred C Cook PS|Élémentaire|Publique|Anglais|415
B66109|Simcoe County DSB|221740|Goodfellow PS|Élémentaire|Publique|Anglais|653
B66109|Simcoe County DSB|233480|Guthrie PS|Élémentaire|Publique|Anglais|457
B66109|Simcoe County DSB|244996|Harriett Todd PS|Élémentaire|Publique|Anglais|489
B66109|Simcoe County DSB|485183|Hewitt's Creek Public School|Élémentaire|Publique|Anglais|667
B66109|Simcoe County DSB|257346|Hillcrest PS|Élémentaire|Publique|Anglais|565
B66109|Simcoe County DSB|595047|Hillsdale E S|Élémentaire|Publique|Anglais|203
B66109|Simcoe County DSB|263079|Holly Meadows E S|Élémentaire|Publique|Anglais|695
B66109|Simcoe County DSB|595861|Hon Earl Rowe PS|Élémentaire|Publique|Anglais|178
B66109|Simcoe County DSB|273988|Huron Park PS|Élémentaire|Publique|Anglais|348
B66109|Simcoe County DSB|274542|Huronia Centennial PS|Élémentaire|Publique|Anglais|514
B66109|Simcoe County DSB|225946|Hyde Park PS|Élémentaire|Publique|Anglais|467
B66109|Simcoe County DSB|918253|Innisdale SS|Secondaire|Publique|Anglais|1593
B66109|Simcoe County DSB|275670|Innisfil Central PS|Élémentaire|Publique|Anglais|174
B66109|Simcoe County DSB|124761|James Keating PS|Élémentaire|Publique|Anglais|271
B66109|Simcoe County DSB|285684|Johnson Street PS|Élémentaire|Publique|Anglais|257
B66109|Simcoe County DSB|311251|Killarney Beach PS|Élémentaire|Publique|Anglais|269
B66109|Simcoe County DSB|087934|Lions Oval Public School|Élémentaire|Publique|Anglais|464
B66109|Simcoe County DSB|334820|Maple Grove PS|Élémentaire|Publique|Anglais|457
B66109|Simcoe County DSB|336289|Mapleview Heights E S|Élémentaire|Publique|Anglais|642
B66109|Simcoe County DSB|337862|Marchmont PS|Élémentaire|Publique|Anglais|344
B66109|Simcoe County DSB|931727|Midland Campus|Secondaire|Publique|Anglais|28
B66109|Simcoe County DSB|926345|Midland SS|Secondaire|Publique|Anglais|611
B66109|Simcoe County DSB|366544|Minesing Central PS|Élémentaire|Publique|Anglais|490
B66109|Simcoe County DSB|158399|Moonstone E S|Élémentaire|Publique|Anglais|141
B66109|Simcoe County DSB|378089|Mountain View PS|Élémentaire|Publique|Anglais|428
B66109|Simcoe County DSB|466951|Mundy's Bay E PS|Élémentaire|Publique|Anglais|506
B66109|Simcoe County DSB|927724|Nantyr Shores SS|Secondaire|Publique|Anglais|1174
B66109|Simcoe County DSB|384259|New Lowell Central PS|Élémentaire|Publique|Anglais|260
B66109|Simcoe County DSB|412430|Nottawa E S|Élémentaire|Publique|Anglais|306
B66109|Simcoe County DSB|902636|Nottawasaga Pines SS|Secondaire|Publique|Anglais|749
B66109|Simcoe County DSB|412570|Nottawasaga and Creemore PS|Élémentaire|Publique|Anglais|202
B66109|Simcoe County DSB|414123|Oakley Park PS|Élémentaire|Publique|Anglais|266
B66109|Simcoe County DSB|419346|Orchard Park E S|Élémentaire|Publique|Anglais|446
B66109|Simcoe County DSB|902276|Orillia Campus|Secondaire|Publique|Anglais|37
B66109|Simcoe County DSB|932582|Orillia DC & VI|Secondaire|Publique|Anglais|1084
B66109|Simcoe County DSB|934925|Penetanguishene SS|Secondaire|Publique|Anglais|356
B66109|Simcoe County DSB|122092|Pine River Elementary S|Élémentaire|Publique|Anglais|259
B66109|Simcoe County DSB|451045|Port McNicoll PS|Élémentaire|Publique|Anglais|165
B66109|Simcoe County DSB|451649|Portage View PS|Élémentaire|Publique|Anglais|455
B66109|Simcoe County DSB|472360|Rama Central PS|Élémentaire|Publique|Anglais|209
B66109|Simcoe County DSB|480037|Regent Park PS|Élémentaire|Publique|Anglais|548
B66109|Simcoe County DSB|507946|Shanty Bay PS|Élémentaire|Publique|Anglais|172
B66109|Simcoe County DSB|917231|Simcoe Alternative SS|Secondaire|Publique|Anglais|290
B66109|Simcoe County DSB|595993|Sir William Osler PS|Élémentaire|Publique|Anglais|171
B66109|Simcoe County DSB|945196|Stayner CI|Secondaire|Publique|Anglais|384
B66109|Simcoe County DSB|535281|Steele Street PS|Élémentaire|Publique|Anglais|354
B66109|Simcoe County DSB|543438|Sunnybrae PS|Élémentaire|Publique|Anglais|413
B66109|Simcoe County DSB|574287|Tay Shores PS|Élémentaire|Publique|Anglais|292
B66109|Simcoe County DSB|040509|Tecumseth Beeton E S|Élémentaire|Publique|Anglais|418
B66109|Simcoe County DSB|521248|Tecumseth South Central PS|Élémentaire|Publique|Anglais|188
B66109|Simcoe County DSB|551090|Terry Fox E S|Élémentaire|Publique|Anglais|546
B66109|Simcoe County DSB|557897|Tosorontio Central PS|Élémentaire|Publique|Anglais|367
B66109|Simcoe County DSB|559075|Tottenham PS|Élémentaire|Publique|Anglais|307
B66109|Simcoe County DSB|547123|Trillium Woods E PS|Élémentaire|Publique|Anglais|500
B66109|Simcoe County DSB|948870|Twin Lakes SS|Secondaire|Publique|Anglais|871
B66109|Simcoe County DSB|337030|Uptergrove PS|Élémentaire|Publique|Anglais|298
B66109|Simcoe County DSB|579190|W C Little E S|Élémentaire|Publique|Anglais|678
B66109|Simcoe County DSB|585599|W H Day E S|Élémentaire|Publique|Anglais|565
B66109|Simcoe County DSB|580520|W R Best Memorial PS|Élémentaire|Publique|Anglais|352
B66109|Simcoe County DSB|357316|Warminster E S|Élémentaire|Publique|Anglais|202
B66109|Simcoe County DSB|586846|Warnica PS|Élémentaire|Publique|Anglais|535
B66109|Simcoe County DSB|549061|Waubaushene E S|Élémentaire|Publique|Anglais|102
B66109|Simcoe County DSB|594970|West Bayfield E S|Élémentaire|Publique|Anglais|535
B66109|Simcoe County DSB|612405|Willow Landing E S|Élémentaire|Publique|Anglais|573
B66109|Simcoe County DSB|429619|Worsley E S|Élémentaire|Publique|Anglais|448
B66109|Simcoe County DSB|622028|Wyevale Central PS|Élémentaire|Publique|Anglais|216
B67091|Simcoe Muskoka CDSB|693634|Canadian Martyrs Catholic S|Élémentaire|Catholique|Anglais|230
B67091|Simcoe Muskoka CDSB|706930|Father F X O'Reilly S|Élémentaire|Catholique|Anglais|290
B67091|Simcoe Muskoka CDSB|729663|Foley Catholic S|Élémentaire|Catholique|Anglais|26
B67091|Simcoe Muskoka CDSB|720518|Holy Cross Catholic S|Élémentaire|Catholique|Anglais|507
B67091|Simcoe Muskoka CDSB|716413|Holy Family S|Élémentaire|Catholique|Anglais|431
B67091|Simcoe Muskoka CDSB|711098|Holy Trinity HS|Secondaire|Catholique|Anglais|632
B67091|Simcoe Muskoka CDSB|723630|Jean Vanier Catholic HS|Secondaire|Catholique|Anglais|576
B67091|Simcoe Muskoka CDSB|732303|Monsignor Castex Sep S|Élémentaire|Catholique|Anglais|215
B67091|Simcoe Muskoka CDSB|732311|Monsignor Clair Sep S|Élémentaire|Catholique|Anglais|272
B67091|Simcoe Muskoka CDSB|733563|Monsignor J E Ronan Catholic S|Élémentaire|Catholique|Anglais|257
B67091|Simcoe Muskoka CDSB|732354|Monsignor Lee Sep S|Élémentaire|Catholique|Anglais|333
B67091|Simcoe Muskoka CDSB|733520|Monsignor Michael O'Leary S|Élémentaire|Catholique|Anglais|276
B67091|Simcoe Muskoka CDSB|733199|Mother Teresa Catholic S|Élémentaire|Catholique|Anglais|448
B67091|Simcoe Muskoka CDSB|737372|Notre Dame Catholic S|Élémentaire|Catholique|Anglais|464
B67091|Simcoe Muskoka CDSB|744611|Our Lady of Grace S|Élémentaire|Catholique|Anglais|402
B67091|Simcoe Muskoka CDSB|745391|Our Lady of Lourdes Sep S|Élémentaire|Catholique|Anglais|214
B67091|Simcoe Muskoka CDSB|689106|Our Lady of Mercy Sep S|Élémentaire|Catholique|Anglais|28
B67091|Simcoe Muskoka CDSB|751103|Patrick Fogarty SS|Secondaire|Catholique|Anglais|814
B67091|Simcoe Muskoka CDSB|756962|Sacred Heart S|Élémentaire|Catholique|Anglais|186
B67091|Simcoe Muskoka CDSB|808007|Saint Gabriel the Archangel CS|Élémentaire|Catholique|Anglais|726
B67091|Simcoe Muskoka CDSB|714208|Saint Mary's S|Élémentaire|Catholique|Anglais|205
B67091|Simcoe Muskoka CDSB|516651|Sister Catherine Donnelly Catholic S|Élémentaire|Catholique|Anglais|325
B67091|Simcoe Muskoka CDSB|770655|St Ann's Sep S|Élémentaire|Catholique|Anglais|188
B67091|Simcoe Muskoka CDSB|775061|St Antoine Daniel Catholic S|Élémentaire|Catholique|Anglais|240
B67091|Simcoe Muskoka CDSB|777935|St Bernadette E S|Élémentaire|Catholique|Anglais|377
B67091|Simcoe Muskoka CDSB|779849|St Bernard's Sep S|Élémentaire|Catholique|Anglais|259
B67091|Simcoe Muskoka CDSB|781487|St Catherine of Siena S|Élémentaire|Catholique|Anglais|566
B67091|Simcoe Muskoka CDSB|782130|St Charles S|Élémentaire|Catholique|Anglais|335
B67091|Simcoe Muskoka CDSB|786691|St Dominic Catholic SS|Secondaire|Catholique|Anglais|206
B67091|Simcoe Muskoka CDSB|790044|St Francis of Assisi E S|Élémentaire|Catholique|Anglais|459
B67091|Simcoe Muskoka CDSB|798436|St James Sep S|Élémentaire|Catholique|Anglais|194
B67091|Simcoe Muskoka CDSB|809179|St Jean de Brebeuf Sep S|Élémentaire|Catholique|Anglais|532
B67091|Simcoe Muskoka CDSB|801275|St Joan of Arc HS|Secondaire|Catholique|Anglais|1228
B67091|Simcoe Muskoka CDSB|805840|St John Vianney Sep S|Élémentaire|Catholique|Anglais|229
B67091|Simcoe Muskoka CDSB|813389|St Joseph's Sep S|Secondaire|Catholique|Anglais|694
B67091|Simcoe Muskoka CDSB|822566|St Marguerite d'Youville E S|Élémentaire|Catholique|Anglais|247
B67091|Simcoe Muskoka CDSB|828335|St Marys Sep S|Élémentaire|Catholique|Anglais|172
B67091|Simcoe Muskoka CDSB|829374|St Marys Sep S|Élémentaire|Catholique|Anglais|404
B67091|Simcoe Muskoka CDSB|833061|St Michael the Archangel Catholic E S|Élémentaire|Catholique|Anglais|325
B67091|Simcoe Muskoka CDSB|835749|St Monicas Sep S|Élémentaire|Catholique|Anglais|329
B67091|Simcoe Muskoka CDSB|836320|St Nicholas S|Élémentaire|Catholique|Anglais|282
B67091|Simcoe Muskoka CDSB|837199|St Noel Chabanel Catholic E S|Élémentaire|Catholique|Anglais|406
B67091|Simcoe Muskoka CDSB|840815|St Paul's Sep S|Élémentaire|Catholique|Anglais|608
B67091|Simcoe Muskoka CDSB|843342|St Peter the Apostle S|Élémentaire|Catholique|Anglais|169
B67091|Simcoe Muskoka CDSB|844012|St Peter's SS|Secondaire|Catholique|Anglais|1074
B67091|Simcoe Muskoka CDSB|852775|St Theresa's Sep S|Secondaire|Catholique|Anglais|986
B67091|Simcoe Muskoka CDSB|773050|St Thomas Aquinas Catholic SS|Secondaire|Catholique|Anglais|656
B67091|Simcoe Muskoka CDSB|750905|St. John Paul II Sep S|Élémentaire|Catholique|Anglais|422
B67091|Simcoe Muskoka CDSB|824690|St. Marie of the Incarnation Sep S|Élémentaire|Catholique|Anglais|493
B67091|Simcoe Muskoka CDSB|868914|The Good Shepherd Catholic S|Élémentaire|Catholique|Anglais|388
B67040|St Clair CDSB|697567|Christ the King Catholic S|Élémentaire|Catholique|Anglais|131
B67040|St Clair CDSB|708003|Georges P Vanier Catholic S|Élémentaire|Catholique|Anglais|260
B67040|St Clair CDSB|842249|Good Shepherd Catholic S|Élémentaire|Catholique|Anglais|108
B67040|St Clair CDSB|710970|Gregory A Hogan Catholic S|Élémentaire|Catholique|Anglais|376
B67040|St Clair CDSB|715492|Holy Family Catholic S|Élémentaire|Catholique|Anglais|252
B67040|St Clair CDSB|719269|Holy Rosary Catholic S|Élémentaire|Catholique|Anglais|106
B67040|St Clair CDSB|767339|Holy Trinity Catholic S|Élémentaire|Catholique|Anglais|457
B67040|St Clair CDSB|724009|Monsignor Uyen Catholic S|Élémentaire|Catholique|Anglais|285
B67040|St Clair CDSB|743984|Our Lady of Fatima Catholic S|Élémentaire|Catholique|Anglais|373
B67040|St Clair CDSB|757748|Sacred Heart Catholic S|Élémentaire|Catholique|Anglais|382
B67040|St Clair CDSB|758108|Sacred Heart Catholic S|Élémentaire|Catholique|Anglais|119
B67040|St Clair CDSB|765155|St Agnes Catholic S|Élémentaire|Catholique|Anglais|125
B67040|St Clair CDSB|770671|St Anne Catholic S|Élémentaire|Catholique|Anglais|269
B67040|St Clair CDSB|771295|St Anne Catholic S|Élémentaire|Catholique|Anglais|341
B67040|St Clair CDSB|788813|St Elizabeth Catholic S|Élémentaire|Catholique|Anglais|196
B67040|St Clair CDSB|803375|St John Fisher Catholic S|Élémentaire|Catholique|Anglais|253
B67040|St Clair CDSB|809233|St Joseph Catholic S|Élémentaire|Catholique|Anglais|315
B67040|St Clair CDSB|811432|St Joseph Catholic S|Élémentaire|Catholique|Anglais|194
B67040|St Clair CDSB|846929|St Joseph Catholic S|Élémentaire|Catholique|Anglais|123
B67040|St Clair CDSB|833142|St Michael Catholic S|Élémentaire|Catholique|Anglais|183
B67040|St Clair CDSB|834602|St Michael Catholic S|Élémentaire|Catholique|Anglais|209
B67040|St Clair CDSB|836788|St Patrick's Catholic SS|Secondaire|Catholique|Anglais|1272
B67040|St Clair CDSB|843415|St Peter Canisius Catholic S|Élémentaire|Catholique|Anglais|202
B67040|St Clair CDSB|846015|St Philip Catholic S|Élémentaire|Catholique|Anglais|198
B67040|St Clair CDSB|856800|St Ursula Catholic S|Élémentaire|Catholique|Anglais|277
B67040|St Clair CDSB|857971|St Vincent Catholic|Élémentaire|Catholique|Anglais|181
B67040|St Clair CDSB|773757|St. Matthew Catholic S|Élémentaire|Catholique|Anglais|339
B67040|St Clair CDSB|864366|Ursuline College (The Pines) Catholic SS|Secondaire|Catholique|Anglais|1329
B29033|Sudbury CDSB|689351|Bishop Alexander Carter Catholic SS|Secondaire|Catholique|Anglais|341
B29033|Sudbury CDSB|869673|Holy Cross Catholic School S|Élémentaire|Catholique|Anglais|417
B29033|Sudbury CDSB|721212|Immaculate Conception Catholic S|Élémentaire|Catholique|Anglais|238
B29033|Sudbury CDSB|730963|Marymount Academy Catholic S|Secondaire|Catholique|Anglais|257
B29033|Sudbury CDSB|730971|Marymount Elementary Academy|Élémentaire|Catholique|Anglais|191
B29033|Sudbury CDSB|750336|Pius XII Catholic S|Élémentaire|Catholique|Anglais|250
B29033|Sudbury CDSB|785431|St Andrew Catholic S|Élémentaire|Catholique|Anglais|146
B29033|Sudbury CDSB|770744|St Anne Sep S|Élémentaire|Catholique|Anglais|363
B29033|Sudbury CDSB|777196|St Benedict Catholic SS|Secondaire|Catholique|Anglais|563
B29033|Sudbury CDSB|777897|St Bernadette Catholic S|Élémentaire|Catholique|Anglais|140
B29033|Sudbury CDSB|782181|St Charles Catholic S|Élémentaire|Catholique|Anglais|340
B29033|Sudbury CDSB|783358|St Charles College|Secondaire|Catholique|Anglais|890
B29033|Sudbury CDSB|785954|St David Catholic S|Élémentaire|Catholique|Anglais|222
B29033|Sudbury CDSB|791075|St Francis Catholic S|Élémentaire|Catholique|Anglais|322
B29033|Sudbury CDSB|798878|St James|Élémentaire|Catholique|Anglais|322
B29033|Sudbury CDSB|804282|St John Catholic S|Élémentaire|Catholique|Anglais|326
B29033|Sudbury CDSB|810525|St Joseph Catholic S|Élémentaire|Catholique|Anglais|10
B29033|Sudbury CDSB|822744|St Mark Catholic S|Élémentaire|Catholique|Anglais|10
B29033|Sudbury CDSB|746827|St Paul the Apostle Catholic S|Élémentaire|Catholique|Anglais|286
B29033|Sudbury CDSB|848093|St Raphael Catholic S|Élémentaire|Catholique|Anglais|301
B29033|Sudbury CDSB|757127|St. Benedict Elementary CS|Élémentaire|Catholique|Anglais|195
B29076|Superior North CDSB|714194|Holy Angels Sep S|Élémentaire|Catholique|Anglais|55
B29076|Superior North CDSB|719994|Holy Saviour|Élémentaire|Catholique|Anglais|111
B29076|Superior North CDSB|742660|Our Lady of Fatima Sep S|Élémentaire|Catholique|Anglais|103
B29076|Superior North CDSB|745782|Our Lady of Lourdes S|Élémentaire|Catholique|Anglais|98
B29076|Superior North CDSB|780626|St Brigid Sep S|Élémentaire|Catholique|Anglais|11
B29076|Superior North CDSB|788031|St Edward S|Élémentaire|Catholique|Anglais|150
B29076|Superior North CDSB|797260|St Hilary S|Élémentaire|Catholique|Anglais|87
B29076|Superior North CDSB|808571|St Joseph Sep S|Élémentaire|Catholique|Anglais|73
B29076|Superior North CDSB|824046|St Martin Catholic S|Élémentaire|Catholique|Anglais|70
B28070|Superior-Greenstone DSB|214574|B A Parker PS|Élémentaire|Publique|Anglais|138
B28070|Superior-Greenstone DSB|037770|Beardmore PS|Élémentaire|Publique|Anglais|32
B28070|Superior-Greenstone DSB|142689|Dorion PS|Élémentaire|Publique|Anglais|40
B28070|Superior-Greenstone DSB|385131|George O'Neill PS|Élémentaire|Publique|Anglais|91
B28070|Superior-Greenstone DSB|912565|Geraldton Comp S|Secondaire|Publique|Anglais|222
B28070|Superior-Greenstone DSB|940666|Lake Superior HS|Secondaire|Publique|Anglais|105
B28070|Superior-Greenstone DSB|924652|Manitouwadge HS|Secondaire|Publique|Anglais|109
B28070|Superior-Greenstone DSB|332097|Manitouwadge PS|Élémentaire|Publique|Anglais|45
B28070|Superior-Greenstone DSB|924784|Marathon HS|Secondaire|Publique|Anglais|194
B28070|Superior-Greenstone DSB|338010|Margaret Twomey PS|Élémentaire|Publique|Anglais|222
