Board Number|Board Name|School Number|School Name|School Level|School Type|School Language|Enrolment
B66052|Toronto DSB|474541|Ranchdale PS|Elementary|Public|English|265
B66052|Toronto DSB|476390|Rawlinson Community S|Elementary|Public|English|752
B66052|Toronto DSB|479640|Regal Road Jr PS|Elementary|Public|English|572
B66052|Toronto DSB|479900|Regent Heights PS|Elementary|Public|English|544
B66052|Toronto DSB|287504|Rene Gordon Health and Wellness Academy|Elementary|Public|English|249
B66052|Toronto DSB|938173|Richview CI|Secondary|Public|English|956
B66052|Toronto DSB|485101|Rippleton PS|Elementary|Public|English|322
B66052|Toronto DSB|485756|Rivercrest Jr S|Elementary|Public|English|234
B66052|Toronto DSB|939080|Riverdale CI|Secondary|Public|English|1,182
B66052|Toronto DSB|487872|Robert Service Sr PS|Elementary|Public|English|170
B66052|Toronto DSB|488348|Rockcliffe Md S|Elementary|Public|English|296
B66052|Toronto DSB|488488|Rockford PS|Elementary|Public|English|672
B66052|Toronto DSB|489000|Roden PS|Elementary|Public|English|401
B66052|Toronto DSB|489522|Rolph Road E S|Elementary|Public|English|390
B66052|Toronto DSB|490300|Rose Avenue Jr PS|Elementary|Public|English|639
B66052|Toronto DSB|898910|Rosedale Heights School of the Arts|Secondary|Public|English|998
B66052|Toronto DSB|490954|Rosedale Jr PS|Elementary|Public|English|262
B66052|Toronto DSB|491349|Roselands Jr PS|Elementary|Public|English|334
B66052|Toronto DSB|491730|Rosethorn Jr S|Elementary|Public|English|413
B66052|Toronto DSB|493120|Rouge Valley PS|Elementary|Public|English|259
B66052|Toronto DSB|493554|Roywood PS|Elementary|Public|English|208
B66052|Toronto DSB|939609|Runnymede CI|Secondary|Public|English|678
B66052|Toronto DSB|493686|Runnymede Jr & Sr PS|Elementary|Public|English|1,003
B66052|Toronto DSB|495506|Ryerson Community School|Elementary|Public|English|356
B66052|Toronto DSB|949744|SATEC @ W A Porter CI|Secondary|Public|English|1,289
B66052|Toronto DSB|936669|SEED Alternative|Secondary|Public|English|100
B66052|Toronto DSB|497665|Samuel Hearne PS|Elementary|Public|English|402
B66052|Toronto DSB|940445|Scarborough Centre for Alternative Studi|Secondary|Public|English|327
B66052|Toronto DSB|501972|Scarborough Village PS|Elementary|Public|English|215
B66052|Toronto DSB|940518|Scarlett Heights Entrepreneurial|Secondary|Public|English|221
B66052|Toronto DSB|940623|School of Experiential Education|Secondary|Public|English|51
B66052|Toronto DSB|940720|School of Life Experience|Secondary|Public|English|107
B66052|Toronto DSB|504866|Second Street Jr Md S|Elementary|Public|English|336
B66052|Toronto DSB|504998|Secord E S|Elementary|Public|English|635
B66052|Toronto DSB|505250|Selwyn E S|Elementary|Public|English|245
B66052|Toronto DSB|013226|Seneca Hill PS|Elementary|Public|English|277
B66052|Toronto DSB|505587|Seneca S|Elementary|Public|English|82
B66052|Toronto DSB|506036|Seventh Street Jr S|Elementary|Public|English|213
B66052|Toronto DSB|508110|Shaughnessy PS|Elementary|Public|English|234
B66052|Toronto DSB|509280|Sheppard PS|Elementary|Public|English|186
B66052|Toronto DSB|511102|Shirley Street Jr PS|Elementary|Public|English|185
B66052|Toronto DSB|511137|Shoreham PS|Elementary|Public|English|266
B66052|Toronto DSB|514314|Silver Springs PS|Elementary|Public|English|340
B66052|Toronto DSB|941425|Silverthorn CI|Secondary|Public|English|884
B66052|Toronto DSB|287300|Silverthorn Community S|Elementary|Public|English|303
B66052|Toronto DSB|515132|Sir Adam Beck Jr S|Elementary|Public|English|448
B66052|Toronto DSB|515272|Sir Alexander Mackenzie Sr PS|Elementary|Public|English|387
B66052|Toronto DSB|515337|Sir Ernest MacMillan Sr PS|Elementary|Public|English|295
B66052|Toronto DSB|941948|Sir John A Macdonald CI|Secondary|Public|English|1,077
B66052|Toronto DSB|941972|Sir Oliver Mowat CI|Secondary|Public|English|1,076
B66052|Toronto DSB|535311|Sir Samuel B Steele Jr PS|Elementary|Public|English|409
B66052|Toronto DSB|942200|Sir Wilfrid Laurier CI|Secondary|Public|English|1,435
B66052|Toronto DSB|942367|Sir William Osler HS|Secondary|Public|English|233
B66052|Toronto DSB|517348|Sloane PS|Elementary|Public|English|259
B66052|Toronto DSB|518840|Smithfield Md S|Elementary|Public|English|619
B66052|Toronto DSB|960413|South East Year Round Alternative Centre|Secondary|Public|English|116
B66052|Toronto DSB|520110|Spectrum Alternative Sr S|Elementary|Public|English|59
B66052|Toronto DSB|528269|Sprucecourt Jr PS|Elementary|Public|English|334
B66052|Toronto DSB|529176|St Andrew's Jr HS|Elementary|Public|English|387
B66052|Toronto DSB|944025|St Andrew's Jr HS|Secondary|Public|English|108
B66052|Toronto DSB|528919|St Andrews PS|Elementary|Public|English|359
B66052|Toronto DSB|529958|St George's Jr S|Elementary|Public|English|197
B66052|Toronto DSB|531022|St Margaret's PS|Elementary|Public|English|320
B66052|Toronto DSB|534374|Stanley PS|Elementary|Public|English|332
B66052|Toronto DSB|535443|Steelesview PS|Elementary|Public|English|292
B66052|Toronto DSB|945250|Stephen Leacock CI|Secondary|Public|English|646
B66052|Toronto DSB|536970|Stilecroft PS|Elementary|Public|English|271
B66052|Toronto DSB|946192|Subway Academy I|Secondary|Public|English|131
B66052|Toronto DSB|946338|Subway Academy II|Secondary|Public|English|108
B66052|Toronto DSB|542040|Summit Heights PS|Elementary|Public|English|368
B66052|Toronto DSB|543349|Sunny View Jr & Sr PS|Elementary|Public|English|73
B66052|Toronto DSB|543470|Sunnylea Jr S|Elementary|Public|English|294
B66052|Toronto DSB|544388|Swansea Junior and Senior Jr & Sr PS|Elementary|Public|English|857
B66052|Toronto DSB|547875|Tam O'Shanter Jr PS|Elementary|Public|English|319
B66052|Toronto DSB|550647|Tecumseh Sr PS|Elementary|Public|English|250
B66052|Toronto DSB|609900|Terraview-Willowfield PS|Elementary|Public|English|298
B66052|Toronto DSB|536393|Terry Fox PS|Elementary|Public|English|430
B66052|Toronto DSB|551279|The Elms Jr Md S|Elementary|Public|English|365
B66052|Toronto DSB|526890|The Grove Community S|Elementary|Public|English|134
B66052|Toronto DSB|947300|The Student S|Secondary|Public|English|110
B66052|Toronto DSB|555169|The Waterfront S|Elementary|Public|English|208
B66052|Toronto DSB|947407|Thistletown CI|Secondary|Public|English|550
B66052|Toronto DSB|422237|Thomas L Wells PS|Elementary|Public|English|587
B66052|Toronto DSB|552704|Thorncliffe Park PS|Elementary|Public|English|1,421
B66052|Toronto DSB|553093|Three Valleys PS|Elementary|Public|English|277
B66052|Toronto DSB|556793|Timberbank Jr PS|Elementary|Public|English|229
B66052|Toronto DSB|557200|Tom Longboat Junior PS|Elementary|Public|English|323
B66052|Toronto DSB|557382|Topcliff PS|Elementary|Public|English|380
B66052|Toronto DSB|562580|Tumpane PS|Elementary|Public|English|440
B66052|Toronto DSB|563234|Twentieth Street Jr S|Elementary|Public|English|186
B66052|Toronto DSB|949027|Ursula Franklin Academy|Secondary|Public|English|491
B66052|Toronto DSB|569135|Valley Park Md S|Elementary|Public|English|909
B66052|Toronto DSB|569607|Valleyfield Jr S|Elementary|Public|English|300
B66052|Toronto DSB|949221|Vaughan Road Academy|Secondary|Public|English|218
B66052|Toronto DSB|949353|Victoria Park CI|Secondary|Public|English|1,339
B66052|Toronto DSB|574546|Victoria Park E S|Elementary|Public|English|157
B66052|Toronto DSB|576239|Victoria Village PS|Elementary|Public|English|290
B66052|Toronto DSB|579092|Vradenburg Jr PS|Elementary|Public|English|252
B66052|Toronto DSB|607827|W Tredway/J S Woodsworth Public School PS|Elementary|Public|English|744
B66052|Toronto DSB|586374|Walter Perry Jr PS|Elementary|Public|English|313
B66052|Toronto DSB|586765|Warden Avenue PS|Elementary|Public|English|383
B66052|Toronto DSB|587028|Warren Park Jr PS|Elementary|Public|English|201
B66052|Toronto DSB|591050|Wedgewood Jr S|Elementary|Public|English|439
B66052|Toronto DSB|593915|Wellesworth Jr S|Elementary|Public|English|157
B66052|Toronto DSB|928852|West End Alternative S|Secondary|Public|English|81
B66052|Toronto DSB|595608|West Glen Jr S|Elementary|Public|English|176
B66052|Toronto DSB|951560|West Hill CI|Secondary|Public|English|700
B66052|Toronto DSB|596256|West Hill PS|Elementary|Public|English|231
B66052|Toronto DSB|951749|West Humber CI|Secondary|Public|English|982
B66052|Toronto DSB|596388|West Humber Jr Md S|Elementary|Public|English|483
B66052|Toronto DSB|597554|West Preparatory Jr PS|Elementary|Public|English|538
B66052|Toronto DSB|597686|West Rouge Jr PS|Elementary|Public|English|257
B66052|Toronto DSB|951951|Western T & CS|Secondary|Public|English|1,116
B66052|Toronto DSB|602108|Westmount Jr S|Elementary|Public|English|243
B66052|Toronto DSB|952605|Weston CI|Secondary|Public|English|862
B66052|Toronto DSB|602850|Weston Memorial Jr PS|Elementary|Public|English|320
B66052|Toronto DSB|952818|Westview Centennial SS|Secondary|Public|English|955
B66052|Toronto DSB|603015|Westway Jr S|Elementary|Public|English|260
B66052|Toronto DSB|603406|Westwood Md S|Elementary|Public|English|373
B66052|Toronto DSB|952990|Wexford Collegiate School for the Arts|Secondary|Public|English|1,075
B66052|Toronto DSB|603929|Wexford PS|Elementary|Public|English|390
B66052|Toronto DSB|605166|White Haven Jr PS|Elementary|Public|English|527
B66052|Toronto DSB|605611|Whitney Jr PS|Elementary|Public|English|277
B66052|Toronto DSB|607177|Wilkinson Jr PS|Elementary|Public|English|505
B66052|Toronto DSB|607304|William Burgess E S|Elementary|Public|English|345
B66052|Toronto DSB|607550|William G Davis Jr PS|Elementary|Public|English|248
B66052|Toronto DSB|607568|William G Miller Jr PS|Elementary|Public|English|506
B66052|Toronto DSB|679054|William J McCordic S|Elementary|Public|English|75
B66052|Toronto DSB|950130|William Lyon Mackenzie CI|Secondary|Public|English|1,301
B66052|Toronto DSB|609250|Williamson Road Jr PS|Elementary|Public|English|568
B66052|Toronto DSB|609510|Willow Park Jr PS|Elementary|Public|English|371
B66052|Toronto DSB|609773|Willowdale Md S|Elementary|Public|English|430
B66052|Toronto DSB|089516|Wilmington E S|Elementary|Public|English|271
B66052|Toronto DSB|613282|Winchester Jr & Sr PS|Elementary|Public|English|475
B66052|Toronto DSB|614882|Windfields Jr HS|Elementary|Public|English|392
B66052|Toronto DSB|953725|Windfields Jr HS|Secondary|Public|English|213
B66052|Toronto DSB|615366|Winona Drive Sr PS|Elementary|Public|English|435
B66052|Toronto DSB|954039|Winston Churchill CI|Secondary|Public|English|639
B66052|Toronto DSB|616141|Withrow Avenue Jr PS|Elementary|Public|English|602
B66052|Toronto DSB|954160|Woburn CI|Secondary|Public|English|985
B66052|Toronto DSB|616532|Woburn Jr PS|Elementary|Public|English|388
B66052|Toronto DSB|617210|Woodbine Jr HS|Elementary|Public|English|191
B66052|Toronto DSB|954640|York Humber HS|Secondary|Public|English|216
B66052|Toronto DSB|954683|York Memorial CI|Secondary|Public|English|904
B66052|Toronto DSB|954810|York Mills CI|Secondary|Public|English|1,010
B66052|Toronto DSB|954942|Yorkdale SS|Secondary|Public|English|398
B66052|Toronto DSB|624594|Yorkview PS|Elementary|Public|English|454
B66052|Toronto DSB|624756|Yorkwoods PS|Elementary|Public|English|404
B66052|Toronto DSB|625132|Zion Heights Jr HS|Elementary|Public|English|374
B66052|Toronto DSB|599135|da Vinci School|Elementary|Public|English|79
B66052|Toronto DSB|186880|Étienne Brûlé Jr S|Elementary|Public|English|179
B66087|Trillium Lakelands DSB|010219|Alexandra PS|Elementary|Public|English|157
B66087|Trillium Lakelands DSB|019577|Archie Stouffer E S|Elementary|Public|English|402
B66087|Trillium Lakelands DSB|055450|Bobcaygeon PS|Elementary|Public|English|381
B66087|Trillium Lakelands DSB|056758|Bracebridge PS|Elementary|Public|English|308
B66087|Trillium Lakelands DSB|895660|Bracebridge and Muskoka Lakes SS|Secondary|Public|English|832
B66087|Trillium Lakelands DSB|083798|Cardiff E S|Elementary|Public|English|48
B66087|Trillium Lakelands DSB|099007|Central Sr S|Elementary|Public|English|253
B66087|Trillium Lakelands DSB|147524|Dr George Hall PS|Elementary|Public|English|313
B66087|Trillium Lakelands DSB|154113|Dunsford District E S|Elementary|Public|English|299
B66087|Trillium Lakelands DSB|909700|Fenelon Falls SS|Secondary|Public|English|685
B66087|Trillium Lakelands DSB|194018|Fenelon Twp PS|Elementary|Public|English|145
B66087|Trillium Lakelands DSB|357707|Glen Orchard/Honey Harbour PS|Elementary|Public|English|179
B66087|Trillium Lakelands DSB|227099|Grandview PS|Elementary|Public|English|222
B66087|Trillium Lakelands DSB|914380|Gravenhurst HS|Secondary|Public|English|348
B66087|Trillium Lakelands DSB|228877|Gravenhurst PS|Elementary|Public|English|302
B66087|Trillium Lakelands DSB|915297|Haliburton Highland SS|Secondary|Public|English|447
B66087|Trillium Lakelands DSB|917761|Huntsville HS|Secondary|Public|English|893
B66087|Trillium Lakelands DSB|273597|Huntsville PS|Elementary|Public|English|495
B66087|Trillium Lakelands DSB|918130|I E Weldon SS|Secondary|Public|English|1,074
B66087|Trillium Lakelands DSB|278211|Irwin Memorial PS|Elementary|Public|English|135
B66087|Trillium Lakelands DSB|240761|J Douglas Hodgson E S|Elementary|Public|English|299
B66087|Trillium Lakelands DSB|418013|Jack Callaghan PS|Elementary|Public|English|265
B66087|Trillium Lakelands DSB|374601|K P Manson PS|Elementary|Public|English|175
B66087|Trillium Lakelands DSB|294004|King Albert PS|Elementary|Public|English|154
B66087|Trillium Lakelands DSB|417378|Lady Eaton E S|Elementary|Public|English|236
B66087|Trillium Lakelands DSB|170240|Lady Mackenzie PS|Elementary|Public|English|302
B66087|Trillium Lakelands DSB|307947|Langton PS|Elementary|Public|English|398
B66087|Trillium Lakelands DSB|311685|Leslie Frost PS|Elementary|Public|English|509
B66087|Trillium Lakelands DSB|922838|Lindsay C & VI|Secondary|Public|English|634
B66087|Trillium Lakelands DSB|327280|Macaulay PS|Elementary|Public|English|250
B66087|Trillium Lakelands DSB|329460|Mariposa E S|Elementary|Public|English|370
B66087|Trillium Lakelands DSB|368946|Monck PS|Elementary|Public|English|725
B66087|Trillium Lakelands DSB|382140|Muskoka Beechgrove PS|Elementary|Public|English|309
B66087|Trillium Lakelands DSB|382191|Muskoka Falls PS|Elementary|Public|English|158
B66087|Trillium Lakelands DSB|435708|Parkview PS|Elementary|Public|English|335
B66087|Trillium Lakelands DSB|099520|Pine Glen PS|Elementary|Public|English|231
B66087|Trillium Lakelands DSB|575194|Queen Victoria PS|Elementary|Public|English|175
B66087|Trillium Lakelands DSB|048305|Ridgewood PS|Elementary|Public|English|190
B66087|Trillium Lakelands DSB|068454|Riverside PS|Elementary|Public|English|453
B66087|Trillium Lakelands DSB|489425|Rolling Hills PS|Elementary|Public|English|234
B66087|Trillium Lakelands DSB|503630|Scott Young PS|Elementary|Public|English|230
B66087|Trillium Lakelands DSB|099783|Spruce Glen PS|Elementary|Public|English|297
B66087|Trillium Lakelands DSB|575976|Stuart W Baker E S|Elementary|Public|English|307
B66087|Trillium Lakelands DSB|890170|Trillium Lakelands' AETC's|Secondary|Public|English|955
B66087|Trillium Lakelands DSB|568694|V K Greer Memorial PS|Elementary|Public|English|230
B66087|Trillium Lakelands DSB|590002|Watt PS|Elementary|Public|English|96
B66087|Trillium Lakelands DSB|606138|Wilberforce E S|Elementary|Public|English|72
B66087|Trillium Lakelands DSB|620173|Woodville E S|Elementary|Public|English|233
B66192|Upper Canada DSB|891630|Almonte DHS|Secondary|Public|English|353
B66192|Upper Canada DSB|557661|Almonte Intermed S|Elementary|Public|English|176
B66192|Upper Canada DSB|020389|Arklan Community PS|Elementary|Public|English|314
B66192|Upper Canada DSB|892807|Athens DHS|Secondary|Public|English|153
B66192|Upper Canada DSB|033990|Athens Intermed S|Elementary|Public|English|53
B66192|Upper Canada DSB|253543|BCI Intermed S|Elementary|Public|English|249
B66192|Upper Canada DSB|038598|Beckwith PS|Elementary|Public|English|358
B66192|Upper Canada DSB|043982|Benson PS|Elementary|Public|English|73
B66192|Upper Canada DSB|247005|Bridgewood PS|Elementary|Public|English|510
B66192|Upper Canada DSB|896578|Brockville CI|Secondary|Public|English|500
B66192|Upper Canada DSB|073911|Caldwell Street E S|Elementary|Public|English|400
B66192|Upper Canada DSB|076643|Cambridge PS|Elementary|Public|English|256
B66192|Upper Canada DSB|898520|Carleton Place HS|Secondary|Public|English|517
B66192|Upper Canada DSB|559939|Carleton Place Intermed S|Elementary|Public|English|291
B66192|Upper Canada DSB|090107|Centennial 67 PS|Elementary|Public|English|105
B66192|Upper Canada DSB|094846|Central PS|Elementary|Public|English|431
B66192|Upper Canada DSB|262508|Char-Lan Intermed S|Elementary|Public|English|88
B66192|Upper Canada DSB|897876|Charlottenburgh and Lancaster DHS|Secondary|Public|English|227
B66192|Upper Canada DSB|106283|Chesterville PS|Elementary|Public|English|145
B66192|Upper Canada DSB|517488|Chimo E S|Elementary|Public|English|536
B66192|Upper Canada DSB|120324|Commonwealth PS|Elementary|Public|English|121
B66192|Upper Canada DSB|902810|Cornwall C & VS|Secondary|Public|English|566
B66192|Upper Canada DSB|477957|Cornwall Intermed S|Elementary|Public|English|160
B66192|Upper Canada DSB|149209|Drummond Central S|Elementary|Public|English|69
B66192|Upper Canada DSB|170631|Duncan J Schoular PS|Elementary|Public|English|203
B66192|Upper Canada DSB|157376|Eamer's Corners PS|Elementary|Public|English|398
B66192|Upper Canada DSB|331317|Front of Yonge E S|Elementary|Public|English|128
B66192|Upper Canada DSB|269852|Gananoque Intermed S|Elementary|Public|English|128
B66192|Upper Canada DSB|911526|Gananoque SS|Secondary|Public|English|347
